order_id,customer_id,product_id,order_date,quantity,unit_price,order_status,country
2027,264,3,2024-04-04,1,59.99,Completed,Singapore
2028,264,11,2024-04-04,1,34.99,Completed,Singapore
2029,264,4,2024-04-04,2,329.99,Completed,Singapore
2030,84,5,2024-04-08,1,79.99,Completed,USA
2031,59,4,2024-04-14,2,329.99,Completed,USA
2032,342,3,2024-04-12,2,59.99,Completed,Japan
2033,441,3,2024-04-28,1,59.99,Completed,Japan
2034,608,7,2024-04-13,1,999.99,Completed,Brazil
2035,608,12,2024-04-13,1,14.99,Returned,Brazil
2036,182,12,2024-04-02,1,14.99,Completed,Australia
2037,847,6,2024-04-23,1,29.99,Completed,USA
2038,318,12,2024-04-11,1,14.99,Completed,France
2039,630,9,2024-04-01,2,49.99,Completed,United Kingdom
2040,630,5,2024-04-01,1,79.99,Completed,United Kingdom
2041,631,10,2024-04-27,1,249.99,Completed,USA
2042,474,7,2024-04-20,1,999.99,Completed,Canada
2043,474,3,2024-04-20,2,59.99,Completed,Canada
2044,712,12,2024-04-16,1,14.99,Completed,Japan
2045,712,8,2024-04-16,2,199.99,Completed,Japan
2046,241,7,2024-04-26,1,999.99,Completed,Germany
2047,241,2,2024-04-26,1,149.99,Completed,Germany
2048,602,1,2024-04-29,2,89.99,Completed,Canada
2049,741,4,2024-04-03,1,329.99,Completed,France
2050,736,1,2024-04-16,1,89.99,Completed,Australia
2051,485,2,2024-04-21,1,149.99,Completed,Brazil
2052,823,9,2024-04-09,2,49.99,Completed,United Kingdom
2053,803,2,2024-04-23,1,149.99,Completed,USA
2054,803,8,2024-04-23,1,199.99,Completed,USA
2055,770,1,2024-04-19,1,89.99,Completed,USA
2056,770,4,2024-04-19,2,329.99,Completed,USA
2057,343,2,2024-04-05,2,149.99,Completed,Canada
2058,208,1,2024-04-24,1,89.99,Completed,Mexico
2059,729,4,2024-04-11,1,329.99,Completed,Mexico
2060,729,7,2024-04-11,1,999.99,Completed,Mexico
2061,762,4,2024-04-17,1,329.99,Completed,Singapore
2062,820,8,2024-04-02,1,199.99,Completed,Brazil
2063,774,4,2024-04-15,2,329.99,Completed,Germany
2064,65,12,2024-04-16,1,14.99,Completed,Mexico
2065,65,10,2024-04-16,1,249.99,Completed,Mexico
2066,308,9,2024-04-29,1,49.99,Completed,Canada
2067,308,1,2024-04-29,1,89.99,Completed,Canada
2068,842,1,2024-04-15,1,89.99,Completed,USA
2069,822,9,2024-04-26,2,49.99,Returned,Singapore
2070,751,8,2024-04-26,1,199.99,Completed,Canada
2071,751,6,2024-04-26,1,29.99,Completed,Canada
2072,241,8,2024-04-30,1,199.99,Completed,Germany
2073,241,2,2024-04-30,2,149.99,Completed,Germany
2074,241,7,2024-04-30,2,999.99,Returned,Germany
2075,133,2,2024-04-30,1,149.99,Completed,USA
2076,133,4,2024-04-30,2,329.99,Completed,USA
2077,100,12,2024-04-25,1,14.99,Completed,United Kingdom
2078,100,2,2024-04-25,1,149.99,Completed,United Kingdom
2079,4,8,2024-04-08,1,199.99,Completed,USA
2080,117,1,2024-04-25,2,89.99,Completed,USA
2081,493,4,2024-04-22,1,329.99,Completed,Canada
2082,493,2,2024-04-22,1,149.99,Completed,Canada
2083,824,2,2024-04-26,1,149.99,Completed,Canada
2084,824,9,2024-04-26,1,49.99,Completed,Canada
2085,647,10,2024-04-12,2,249.99,Completed,USA
2086,795,2,2024-04-26,2,149.99,Completed,Canada
2087,715,3,2024-04-03,2,59.99,Completed,USA
2088,715,5,2024-04-03,1,79.99,Completed,USA
2089,715,2,2024-04-03,1,149.99,Completed,USA
2090,193,1,2024-04-01,1,89.99,Completed,USA
2091,426,10,2024-04-24,1,249.99,Completed,Canada
2092,426,1,2024-04-24,1,89.99,Completed,Canada
2093,485,8,2024-04-16,1,199.99,Completed,Brazil
2094,485,7,2024-04-16,1,999.99,Completed,Brazil
2095,485,4,2024-04-16,1,329.99,Completed,Brazil
2096,141,8,2024-04-23,1,199.99,Completed,Australia
2097,544,4,2024-04-12,1,329.99,Completed,Canada
2098,27,8,2024-04-10,1,199.99,Completed,Canada
2099,618,1,2024-04-20,1,89.99,Completed,Germany
2100,618,4,2024-04-20,1,329.99,Completed,Germany
2101,218,1,2024-04-19,1,89.99,Completed,USA
2102,218,6,2024-04-19,1,29.99,Completed,USA
2103,592,11,2024-04-28,1,34.99,Completed,Canada
2104,592,4,2024-04-28,1,329.99,Completed,Canada
2105,431,8,2024-04-03,1,199.99,Completed,Canada
2106,431,12,2024-04-03,1,14.99,Completed,Canada
2107,44,6,2024-04-16,1,29.99,Completed,USA
2108,44,12,2024-04-16,1,14.99,Completed,USA
2109,173,6,2024-04-06,1,29.99,Completed,USA
2110,18,8,2024-04-16,1,199.99,Completed,Japan
2111,842,12,2024-04-28,1,14.99,Completed,USA
2112,842,11,2024-04-28,1,34.99,Completed,USA
2113,441,2,2024-04-07,1,149.99,Completed,Japan
2114,441,7,2024-04-07,1,999.99,Completed,Japan
2115,724,7,2024-04-14,1,999.99,Completed,United Kingdom
2116,605,2,2024-04-07,1,149.99,Completed,Brazil
2117,605,4,2024-04-07,1,329.99,Completed,Brazil
2118,605,8,2024-04-07,1,199.99,Completed,Brazil
2119,224,1,2024-04-09,1,89.99,Completed,Mexico
2120,224,1,2024-04-09,1,89.99,Completed,Mexico
2121,224,2,2024-04-09,1,149.99,Completed,Mexico
2122,421,3,2024-04-13,1,59.99,Completed,USA
2123,421,2,2024-04-13,2,149.99,Completed,USA
2124,421,10,2024-04-13,1,249.99,Completed,USA
2125,448,4,2024-04-02,1,329.99,Returned,Singapore
2126,537,4,2024-04-10,1,329.99,Completed,France
2127,15,1,2024-04-16,2,89.99,Completed,Singapore
2128,15,7,2024-04-16,2,999.99,Completed,Singapore
2129,15,10,2024-04-16,2,249.99,Completed,Singapore
2130,277,5,2024-04-06,1,79.99,Returned,USA
2131,241,3,2024-04-21,1,59.99,Completed,Germany
2132,739,8,2024-04-12,1,199.99,Completed,USA
2133,529,4,2024-04-26,1,329.99,Completed,Singapore
2134,248,9,2024-04-29,1,49.99,Completed,USA
2135,542,1,2024-04-01,2,89.99,Completed,Australia
2136,2,1,2024-04-16,1,89.99,Completed,USA
2137,713,2,2024-04-26,2,149.99,Completed,USA
2138,617,4,2024-04-19,1,329.99,Completed,Germany
2139,617,10,2024-04-19,1,249.99,Completed,Germany
2140,342,12,2024-04-16,1,14.99,Completed,Japan
2141,141,1,2024-04-08,2,89.99,Completed,Australia
2142,75,4,2024-04-04,1,329.99,Completed,Mexico
2143,75,1,2024-04-04,1,89.99,Completed,Mexico
2144,75,12,2024-04-04,2,14.99,Completed,Mexico
2145,627,3,2024-04-04,1,59.99,Completed,Germany
2146,706,8,2024-04-09,1,199.99,Completed,USA
2147,706,12,2024-04-09,2,14.99,Completed,USA
2148,706,5,2024-04-09,1,79.99,Completed,USA
2149,438,4,2024-04-23,2,329.99,Completed,Japan
2150,169,8,2024-04-01,1,199.99,Completed,Australia
2151,169,4,2024-04-01,1,329.99,Completed,Australia
2152,169,4,2024-04-01,2,329.99,Completed,Australia
2153,742,8,2024-04-07,1,199.99,Completed,USA
2154,65,4,2024-05-27,1,329.99,Completed,Mexico
2155,65,6,2024-05-27,2,29.99,Completed,Mexico
2156,783,2,2024-05-06,1,149.99,Completed,Japan
2157,171,6,2024-05-09,1,29.99,Completed,Australia
2158,171,2,2024-05-09,1,149.99,Completed,Australia
2159,171,4,2024-05-09,2,329.99,Completed,Australia
2160,621,2,2024-05-07,1,149.99,Completed,USA
2161,621,6,2024-05-07,1,29.99,Completed,USA
2162,119,3,2024-05-26,1,59.99,Completed,Japan
2163,119,4,2024-05-26,1,329.99,Completed,Japan
2164,819,1,2024-05-05,1,89.99,Completed,USA
2165,566,6,2024-05-03,1,29.99,Completed,Canada
2166,563,8,2024-05-05,1,199.99,Completed,United Kingdom
2167,563,1,2024-05-05,1,89.99,Completed,United Kingdom
2168,739,8,2024-05-21,1,199.99,Completed,USA
2169,698,1,2024-05-09,1,89.99,Completed,Mexico
2170,698,9,2024-05-09,1,49.99,Completed,Mexico
2171,741,2,2024-05-01,1,149.99,Completed,France
2172,195,5,2024-05-16,1,79.99,Completed,Canada
2173,195,7,2024-05-16,1,999.99,Completed,Canada
2174,362,1,2024-05-11,1,89.99,Completed,Singapore
2175,88,7,2024-05-18,2,999.99,Completed,France
2176,88,6,2024-05-18,1,29.99,Completed,France
2177,88,9,2024-05-18,1,49.99,Completed,France
2178,808,5,2024-05-02,2,79.99,Completed,Australia
2179,51,4,2024-05-01,1,329.99,Completed,USA
2180,51,8,2024-05-01,1,199.99,Completed,USA
2181,415,3,2024-05-13,1,59.99,Completed,France
2182,524,7,2024-05-08,1,999.99,Completed,Australia
2183,524,6,2024-05-08,1,29.99,Completed,Australia
2184,482,3,2024-05-02,2,59.99,Completed,United Kingdom
2185,18,7,2024-05-25,1,999.99,Completed,Japan
2186,275,1,2024-05-26,2,89.99,Completed,Brazil
2187,542,8,2024-05-04,1,199.99,Completed,Australia
2188,542,3,2024-05-04,1,59.99,Completed,Australia
2189,542,5,2024-05-04,1,79.99,Completed,Australia
2190,388,4,2024-05-23,2,329.99,Returned,Australia
2191,388,8,2024-05-23,1,199.99,Completed,Australia
2192,388,7,2024-05-23,1,999.99,Completed,Australia
2193,249,8,2024-05-29,1,199.99,Completed,Japan
2194,542,4,2024-05-14,1,329.99,Completed,Australia
2195,42,12,2024-05-27,2,14.99,Completed,USA
2196,769,2,2024-05-12,1,149.99,Completed,USA
2197,769,8,2024-05-12,1,199.99,Completed,USA
2198,24,4,2024-05-22,2,329.99,Completed,USA
2199,298,9,2024-05-17,1,49.99,Completed,United Kingdom
2200,378,6,2024-05-08,1,29.99,Completed,Germany
2201,378,5,2024-05-08,1,79.99,Completed,Germany
2202,378,3,2024-05-08,1,59.99,Completed,Germany
2203,210,7,2024-05-30,1,999.99,Completed,Japan
2204,726,3,2024-05-04,1,59.99,Completed,United Kingdom
2205,93,6,2024-05-04,1,29.99,Completed,USA
2206,93,7,2024-05-04,1,999.99,Completed,USA
2207,94,2,2024-05-21,2,149.99,Completed,United Kingdom
2208,94,1,2024-05-21,2,89.99,Completed,United Kingdom
2209,86,5,2024-05-30,1,79.99,Completed,Brazil
2210,86,1,2024-05-30,2,89.99,Completed,Brazil
2211,86,8,2024-05-30,1,199.99,Returned,Brazil
2212,190,7,2024-05-07,1,999.99,Completed,Canada
2213,190,4,2024-05-07,1,329.99,Completed,Canada
2214,720,3,2024-05-16,1,59.99,Completed,Brazil
2215,426,7,2024-05-30,1,999.99,Completed,Canada
2216,625,11,2024-05-26,1,34.99,Completed,Canada
2217,127,8,2024-05-28,1,199.99,Completed,Japan
2218,300,6,2024-05-08,1,29.99,Completed,USA
2219,143,2,2024-05-25,1,149.99,Completed,Germany
2220,143,7,2024-05-25,1,999.99,Returned,Germany
2221,463,4,2024-05-09,1,329.99,Completed,Singapore
2222,38,4,2024-05-23,2,329.99,Completed,USA
2223,38,1,2024-05-23,1,89.99,Completed,USA
2224,38,9,2024-05-23,1,49.99,Completed,USA
2225,405,9,2024-05-14,1,49.99,Completed,USA
2226,132,12,2024-05-14,1,14.99,Completed,Japan
2227,132,11,2024-05-14,1,34.99,Completed,Japan
2228,91,4,2024-05-27,2,329.99,Returned,Brazil
2229,91,12,2024-05-27,1,14.99,Completed,Brazil
2230,180,11,2024-05-25,1,34.99,Completed,France
2231,441,6,2024-05-17,2,29.99,Completed,Japan
2232,441,8,2024-05-17,1,199.99,Completed,Japan
2233,271,1,2024-05-10,1,89.99,Completed,Canada
2234,271,1,2024-05-10,2,89.99,Completed,Canada
2235,306,7,2024-05-08,1,999.99,Completed,Canada
2236,218,7,2024-05-08,1,999.99,Returned,USA
2237,684,8,2024-05-12,1,199.99,Completed,Canada
2238,595,3,2024-05-23,1,59.99,Completed,USA
2239,262,8,2024-05-19,2,199.99,Completed,Brazil
2240,262,4,2024-05-19,1,329.99,Completed,Brazil
2241,778,7,2024-05-20,2,999.99,Completed,Canada
2242,778,9,2024-05-20,2,49.99,Completed,Canada
2243,778,8,2024-05-20,1,199.99,Completed,Canada
2244,584,8,2024-05-20,1,199.99,Completed,France
2245,584,3,2024-05-20,1,59.99,Completed,France
2246,578,4,2024-05-18,1,329.99,Completed,Germany
2247,578,4,2024-05-18,1,329.99,Completed,Germany
2248,658,2,2024-05-15,1,149.99,Completed,USA
2249,679,3,2024-05-20,1,59.99,Completed,Canada
2250,679,6,2024-05-20,1,29.99,Completed,Canada
2251,679,12,2024-05-20,1,14.99,Completed,Canada
2252,418,11,2024-05-29,2,34.99,Completed,Canada
2253,418,6,2024-05-29,1,29.99,Completed,Canada
2254,782,7,2024-05-12,1,999.99,Completed,USA
2255,782,4,2024-05-12,1,329.99,Completed,USA
2256,576,7,2024-05-16,1,999.99,Completed,United Kingdom
2257,576,9,2024-05-16,1,49.99,Completed,United Kingdom
2258,769,2,2024-05-04,1,149.99,Completed,USA
2259,602,3,2024-05-26,1,59.99,Completed,Canada
2260,602,10,2024-05-26,1,249.99,Completed,Canada
2261,602,3,2024-05-26,1,59.99,Completed,Canada
2262,527,11,2024-05-14,2,34.99,Completed,Canada
2263,120,5,2024-05-27,1,79.99,Completed,Canada
2264,120,2,2024-05-27,1,149.99,Completed,Canada
2265,844,12,2024-05-28,2,14.99,Completed,Germany
2266,286,7,2024-05-03,1,999.99,Returned,USA
2267,418,7,2024-05-25,1,999.99,Completed,Canada
2268,658,8,2024-05-14,1,199.99,Completed,USA
2269,658,11,2024-05-14,2,34.99,Completed,USA
2270,167,11,2024-05-02,2,34.99,Completed,USA
2271,167,4,2024-05-02,1,329.99,Completed,USA
2272,353,8,2024-05-01,2,199.99,Completed,USA
2273,353,11,2024-05-01,1,34.99,Completed,USA
2274,617,4,2024-05-03,1,329.99,Completed,Germany
2275,617,3,2024-05-03,1,59.99,Completed,Germany
2276,733,4,2024-05-30,2,329.99,Completed,USA
2277,558,1,2024-05-30,1,89.99,Completed,United Kingdom
2278,1,8,2024-05-13,1,199.99,Completed,USA
2279,326,6,2024-05-05,1,29.99,Completed,Canada
2280,195,11,2024-05-07,1,34.99,Completed,Canada
2281,607,8,2024-05-02,1,199.99,Completed,Brazil
2282,607,1,2024-05-02,1,89.99,Completed,Brazil
2283,463,4,2024-05-07,1,329.99,Completed,Singapore
2284,463,11,2024-05-07,2,34.99,Completed,Singapore
2285,175,1,2024-05-30,1,89.99,Completed,USA
2286,504,10,2024-05-29,1,249.99,Completed,United Kingdom
2287,504,3,2024-05-29,2,59.99,Completed,United Kingdom
2288,504,6,2024-05-29,2,29.99,Completed,United Kingdom
2289,704,8,2024-05-20,1,199.99,Completed,United Kingdom
2290,118,6,2024-05-28,1,29.99,Completed,USA
2291,347,12,2024-05-08,1,14.99,Completed,Germany
2292,347,6,2024-05-08,2,29.99,Completed,Germany
2293,122,7,2024-05-15,2,999.99,Completed,Canada
2294,151,8,2024-05-28,2,199.99,Completed,USA
2295,151,4,2024-05-28,1,329.99,Completed,USA
2296,89,4,2024-05-13,1,329.99,Completed,Japan
2297,89,5,2024-05-13,1,79.99,Completed,Japan
2298,89,4,2024-05-13,1,329.99,Completed,Japan
2299,667,12,2024-05-25,1,14.99,Completed,Australia
2300,667,5,2024-05-25,1,79.99,Completed,Australia
2301,699,7,2024-05-09,1,999.99,Completed,Germany
2302,17,11,2024-05-31,1,34.99,Completed,USA
2303,818,8,2024-05-02,2,199.99,Completed,Germany
2304,818,7,2024-05-02,1,999.99,Completed,Germany
2305,818,4,2024-05-02,1,329.99,Completed,Germany
2306,621,5,2024-05-11,1,79.99,Completed,USA
2307,621,3,2024-05-11,2,59.99,Completed,USA
2308,621,5,2024-05-11,1,79.99,Completed,USA
2309,452,2,2024-05-03,2,149.99,Completed,USA
2310,490,12,2024-05-07,1,14.99,Returned,Singapore
2311,631,9,2024-05-15,1,49.99,Completed,USA
2312,680,6,2024-05-15,2,29.99,Completed,Brazil
2313,639,5,2024-05-19,1,79.99,Completed,Canada
2314,639,2,2024-05-19,1,149.99,Completed,Canada
2315,639,8,2024-05-19,1,199.99,Completed,Canada
2316,1,7,2024-05-13,1,999.99,Completed,USA
2317,1,11,2024-05-13,1,34.99,Completed,USA
2318,1,8,2024-05-13,1,199.99,Completed,USA
2319,128,6,2024-05-06,1,29.99,Completed,Germany
2320,275,6,2024-05-09,2,29.99,Completed,Brazil
2321,201,9,2024-05-05,1,49.99,Completed,Canada
2322,253,6,2024-05-21,1,29.99,Completed,Germany
2323,253,10,2024-05-21,1,249.99,Completed,Germany
2324,253,2,2024-05-21,1,149.99,Completed,Germany
2325,169,8,2024-05-09,1,199.99,Completed,Australia
2326,183,2,2024-05-30,1,149.99,Completed,Canada
2327,183,7,2024-05-30,1,999.99,Completed,Canada
2328,623,3,2024-05-26,1,59.99,Completed,USA
2329,623,4,2024-05-26,1,329.99,Returned,USA
2330,662,12,2024-05-16,1,14.99,Returned,United Kingdom
2331,329,4,2024-05-25,1,329.99,Completed,Brazil
2332,123,9,2024-05-29,1,49.99,Completed,France
2333,123,1,2024-05-29,2,89.99,Completed,France
2334,123,2,2024-05-29,1,149.99,Completed,France
2335,722,3,2024-05-11,1,59.99,Completed,Mexico
2336,373,1,2024-05-07,1,89.99,Completed,USA
2337,336,8,2024-05-07,1,199.99,Completed,USA
2338,430,1,2024-05-16,2,89.99,Completed,USA
2339,430,4,2024-05-16,1,329.99,Completed,USA
2340,430,3,2024-05-16,1,59.99,Completed,USA
2341,822,8,2024-06-04,1,199.99,Completed,Singapore
2342,363,7,2024-06-06,1,999.99,Completed,Australia
2343,537,8,2024-06-16,1,199.99,Returned,France
2344,537,4,2024-06-16,1,329.99,Completed,France
2345,537,10,2024-06-16,1,249.99,Completed,France
2346,339,4,2024-06-18,1,329.99,Completed,Canada
2347,339,4,2024-06-18,2,329.99,Completed,Canada
2348,172,4,2024-06-05,1,329.99,Completed,Singapore
2349,287,8,2024-06-18,2,199.99,Completed,Canada
2350,816,8,2024-06-28,1,199.99,Completed,USA
2351,132,12,2024-06-10,2,14.99,Returned,Japan
2352,132,12,2024-06-10,1,14.99,Completed,Japan
2353,821,4,2024-06-10,1,329.99,Completed,USA
2354,846,4,2024-06-29,1,329.99,Completed,Brazil
2355,846,1,2024-06-29,1,89.99,Completed,Brazil
2356,699,3,2024-06-04,2,59.99,Completed,Germany
2357,635,5,2024-06-23,1,79.99,Completed,Japan
2358,653,4,2024-06-26,2,329.99,Completed,Singapore
2359,528,3,2024-06-24,1,59.99,Completed,Mexico
2360,528,9,2024-06-24,1,49.99,Completed,Mexico
2361,828,7,2024-06-27,1,999.99,Completed,Japan
2362,661,7,2024-06-01,1,999.99,Completed,Singapore
2363,9,3,2024-06-29,1,59.99,Completed,USA
2364,209,1,2024-06-23,1,89.99,Completed,USA
2365,209,4,2024-06-23,2,329.99,Completed,USA
2366,476,12,2024-06-11,1,14.99,Completed,USA
2367,389,4,2024-06-05,1,329.99,Completed,USA
2368,389,9,2024-06-05,2,49.99,Completed,USA
2369,674,1,2024-06-18,1,89.99,Completed,Brazil
2370,736,5,2024-06-15,1,79.99,Completed,Australia
2371,736,5,2024-06-15,1,79.99,Completed,Australia
2372,736,12,2024-06-15,1,14.99,Completed,Australia
2373,591,8,2024-06-19,1,199.99,Completed,USA
2374,591,8,2024-06-19,1,199.99,Completed,USA
2375,600,3,2024-06-03,1,59.99,Completed,Germany
2376,171,12,2024-06-11,1,14.99,Completed,Australia
2377,171,12,2024-06-11,1,14.99,Completed,Australia
2378,171,5,2024-06-11,2,79.99,Completed,Australia
2379,505,4,2024-06-08,1,329.99,Completed,USA
2380,268,9,2024-06-28,2,49.99,Completed,Germany
2381,185,9,2024-06-29,2,49.99,Returned,Singapore
2382,585,8,2024-06-06,1,199.99,Completed,USA
2383,540,1,2024-06-30,2,89.99,Completed,Germany
2384,838,12,2024-06-11,1,14.99,Completed,USA
2385,29,2,2024-06-26,1,149.99,Completed,Brazil
2386,29,8,2024-06-26,1,199.99,Completed,Brazil
2387,568,12,2024-06-16,2,14.99,Completed,France
2388,519,4,2024-06-28,1,329.99,Completed,Canada
2389,740,7,2024-06-23,1,999.99,Completed,USA
2390,740,4,2024-06-23,1,329.99,Completed,USA
2391,740,11,2024-06-23,1,34.99,Completed,USA
2392,588,1,2024-06-11,1,89.99,Completed,USA
2393,746,1,2024-06-19,1,89.99,Completed,United Kingdom
2394,746,11,2024-06-19,1,34.99,Completed,United Kingdom
2395,204,8,2024-06-16,1,199.99,Completed,USA
2396,591,2,2024-06-14,2,149.99,Completed,USA
2397,591,12,2024-06-14,1,14.99,Completed,USA
2398,649,2,2024-06-05,1,149.99,Completed,Mexico
2399,649,11,2024-06-05,2,34.99,Completed,Mexico
2400,771,4,2024-06-22,1,329.99,Completed,Mexico
2401,186,8,2024-06-02,2,199.99,Completed,Germany
2402,678,12,2024-06-24,1,14.99,Completed,Germany
2403,678,8,2024-06-24,1,199.99,Completed,Germany
2404,586,4,2024-06-07,1,329.99,Completed,Australia
2405,667,8,2024-06-29,1,199.99,Completed,Australia
2406,667,1,2024-06-29,1,89.99,Completed,Australia
2407,641,4,2024-06-17,1,329.99,Completed,Japan
2408,335,3,2024-06-05,1,59.99,Returned,Japan
2409,606,12,2024-06-07,1,14.99,Completed,Australia
2410,606,1,2024-06-07,1,89.99,Completed,Australia
2411,683,2,2024-06-19,2,149.99,Completed,Brazil
2412,795,5,2024-06-04,1,79.99,Completed,Canada
2413,435,4,2024-06-30,1,329.99,Completed,Canada
2414,781,10,2024-06-30,1,249.99,Completed,USA
2415,798,12,2024-06-05,1,14.99,Completed,Canada
2416,166,7,2024-06-16,1,999.99,Completed,USA
2417,739,10,2024-06-03,1,249.99,Completed,USA
2418,134,7,2024-06-05,1,999.99,Completed,Japan
2419,134,8,2024-06-05,1,199.99,Completed,Japan
2420,134,4,2024-06-05,1,329.99,Completed,Japan
2421,578,4,2024-06-30,1,329.99,Completed,Germany
2422,578,7,2024-06-30,1,999.99,Completed,Germany
2423,177,10,2024-06-08,1,249.99,Completed,USA
2424,3,1,2024-06-04,1,89.99,Completed,France
2425,40,11,2024-06-07,2,34.99,Completed,Brazil
2426,103,8,2024-06-15,1,199.99,Completed,Brazil
2427,44,1,2024-06-18,1,89.99,Completed,USA
2428,152,8,2024-06-19,1,199.99,Completed,Japan
2429,201,5,2024-06-17,1,79.99,Completed,Canada
2430,730,12,2024-06-08,1,14.99,Completed,Australia
2431,544,2,2024-06-09,2,149.99,Completed,Canada
2432,721,6,2024-06-07,1,29.99,Completed,USA
2433,541,4,2024-06-22,2,329.99,Completed,Canada
2434,210,2,2024-06-04,1,149.99,Completed,Japan
2435,210,9,2024-06-04,2,49.99,Completed,Japan
2436,404,4,2024-06-14,1,329.99,Completed,USA
2437,404,4,2024-06-14,2,329.99,Completed,USA
2438,425,12,2024-06-14,1,14.99,Completed,Australia
2439,815,7,2024-06-04,2,999.99,Completed,Australia
2440,259,7,2024-06-02,1,999.99,Completed,Germany
2441,566,8,2024-06-03,1,199.99,Completed,Canada
2442,566,4,2024-06-03,1,329.99,Completed,Canada
2443,566,2,2024-06-03,1,149.99,Completed,Canada
2444,514,7,2024-06-02,2,999.99,Completed,Australia
2445,514,4,2024-06-02,2,329.99,Completed,Australia
2446,664,7,2024-06-03,1,999.99,Completed,Germany
2447,570,4,2024-06-24,2,329.99,Completed,Canada
2448,153,12,2024-06-07,2,14.99,Completed,Canada
2449,273,2,2024-06-08,1,149.99,Completed,United Kingdom
2450,706,3,2024-06-17,1,59.99,Completed,USA
2451,706,7,2024-06-17,1,999.99,Completed,USA
2452,706,4,2024-06-17,1,329.99,Completed,USA
2453,176,1,2024-06-04,1,89.99,Completed,Australia
2454,823,1,2024-06-22,1,89.99,Completed,United Kingdom
2455,701,5,2024-06-23,2,79.99,Completed,United Kingdom
2456,701,11,2024-06-23,1,34.99,Completed,United Kingdom
2457,701,12,2024-06-23,1,14.99,Completed,United Kingdom
2458,521,12,2024-06-01,2,14.99,Completed,USA
2459,521,2,2024-06-01,1,149.99,Completed,USA
2460,365,11,2024-06-17,2,34.99,Completed,Japan
2461,383,2,2024-06-15,1,149.99,Completed,USA
2462,383,1,2024-06-15,2,89.99,Completed,USA
2463,383,7,2024-06-15,1,999.99,Completed,USA
2464,390,7,2024-06-19,1,999.99,Completed,USA
2465,685,11,2024-06-03,1,34.99,Completed,Canada
2466,685,7,2024-06-03,2,999.99,Completed,Canada
2467,685,5,2024-06-03,2,79.99,Completed,Canada
2468,402,12,2024-06-19,2,14.99,Completed,United Kingdom
2469,402,4,2024-06-19,1,329.99,Completed,United Kingdom
2470,402,7,2024-06-19,2,999.99,Completed,United Kingdom
2471,566,5,2024-06-21,1,79.99,Completed,Canada
2472,387,12,2024-06-12,2,14.99,Completed,USA
2473,656,8,2024-06-02,1,199.99,Completed,USA
2474,656,6,2024-06-02,1,29.99,Completed,USA
2475,273,4,2024-06-15,1,329.99,Completed,United Kingdom
2476,273,2,2024-06-15,1,149.99,Completed,United Kingdom
2477,417,1,2024-06-09,1,89.99,Completed,Germany
2478,410,7,2024-06-18,2,999.99,Completed,Germany
2479,410,3,2024-06-18,2,59.99,Completed,Germany
2480,771,8,2024-06-17,2,199.99,Completed,Mexico
2481,76,7,2024-06-07,1,999.99,Completed,USA
2482,76,7,2024-06-07,1,999.99,Completed,USA
2483,418,5,2024-06-04,2,79.99,Completed,Canada
2484,350,11,2024-06-06,1,34.99,Completed,Mexico
2485,350,1,2024-06-06,1,89.99,Completed,Mexico
2486,718,11,2024-06-01,1,34.99,Completed,USA
2487,718,5,2024-06-01,1,79.99,Completed,USA
2488,100,1,2024-06-14,1,89.99,Completed,United Kingdom
2489,29,10,2024-06-26,2,249.99,Completed,Brazil
2490,29,11,2024-06-26,1,34.99,Completed,Brazil
2491,265,8,2024-06-20,1,199.99,Completed,Singapore
2492,3,4,2024-06-28,1,329.99,Completed,France
2493,530,10,2024-06-28,1,249.99,Completed,USA
2494,530,12,2024-06-28,2,14.99,Completed,USA
2495,825,12,2024-06-30,2,14.99,Completed,United Kingdom
2496,563,5,2024-06-15,1,79.99,Completed,United Kingdom
2497,336,7,2024-06-11,1,999.99,Completed,USA
2498,336,7,2024-06-11,1,999.99,Completed,USA
2499,370,11,2024-06-08,1,34.99,Completed,Australia
2500,370,1,2024-06-08,1,89.99,Completed,Australia
2501,746,4,2024-06-02,2,329.99,Completed,United Kingdom
2502,727,5,2024-06-21,1,79.99,Completed,USA
2503,389,1,2024-06-16,1,89.99,Completed,USA
2504,306,2,2024-06-17,1,149.99,Completed,Canada
2505,306,12,2024-06-17,1,14.99,Completed,Canada
2506,759,4,2024-06-28,2,329.99,Completed,France
2507,335,2,2024-06-26,1,149.99,Completed,Japan
2508,373,6,2024-06-16,1,29.99,Completed,USA
2509,373,4,2024-06-16,1,329.99,Completed,USA
2510,519,4,2024-06-26,1,329.99,Completed,Canada
2511,379,9,2024-06-09,1,49.99,Completed,Canada
2512,379,3,2024-06-09,1,59.99,Completed,Canada
2513,623,1,2024-06-12,2,89.99,Completed,USA
2514,122,2,2024-06-06,2,149.99,Completed,Canada
2515,711,4,2024-06-22,1,329.99,Completed,USA
2516,400,8,2024-06-01,1,199.99,Completed,Canada
2517,835,9,2024-07-31,2,49.99,Completed,Brazil
2518,7,1,2024-07-25,2,89.99,Completed,Australia
2519,7,5,2024-07-25,2,79.99,Completed,Australia
2520,7,11,2024-07-25,1,34.99,Completed,Australia
2521,367,12,2024-07-15,1,14.99,Completed,France
2522,367,12,2024-07-15,2,14.99,Completed,France
2523,169,2,2024-07-21,1,149.99,Completed,Australia
2524,169,6,2024-07-21,1,29.99,Completed,Australia
